appid,linux,mac,windows
358760,1,1,1
358770,1,1,1
358810,1,1,1
358830,0,0,1
358840,0,1,1
358960,1,1,1
359040,0,0,1
359050,0,0,1
359060,1,1,1
359070,1,1,1
359090,0,0,1
359100,0,0,1
359140,1,1,1
359160,1,1,1
359190,1,1,1
359220,0,0,1
359230,0,0,1
359250,0,1,1
359260,0,0,1
359280,1,1,1
359300,0,0,1
359310,0,1,1
359320,0,0,1
359340,0,0,1
359350,0,0,1
359370,0,0,1
359390,0,0,1
359400,0,1,1
359420,0,0,1
359440,0,0,1
359450,0,1,1
359550,0,0,1
359560,0,0,1
359580,0,0,1
359600,0,0,1
359620,0,0,1
359630,0,0,1
359650,0,0,1
359670,0,0,1
359800,0,0,1
359810,0,1,1
359840,0,0,1
359870,0,0,1
359900,0,0,1
359920,0,0,1
359940,0,0,1
359960,0,0,1
360010,0,0,1
360030,1,1,1
360040,0,0,1
360150,0,0,1
360170,0,0,1
360380,0,1,1
360390,1,0,1
360400,0,0,1
360430,0,1,1
360450,0,0,1
360510,0,0,1
360530,0,1,1
360550,1,1,1
360580,0,0,1
360590,0,0,1
360600,1,0,1
360620,1,0,1
360640,1,1,1
360650,1,1,1
360680,0,0,1
360720,1,1,1
360730,0,1,1
360740,0,0,1
360750,0,0,1
360830,1,1,1
360840,1,1,1
360850,0,0,1
360870,0,0,1
360880,1,1,1
360890,0,0,1
360940,1,0,1
360970,1,1,1
360990,0,0,1
361020,0,0,1
361040,0,1,1
361100,1,1,1
361110,0,0,1
361130,0,1,1
361160,0,1,1
361190,1,1,1
361200,0,1,1
361230,0,0,1
361250,0,0,1
361280,1,1,1
361300,1,1,1
361320,0,0,1
361330,1,0,1
361350,1,1,1
361360,0,0,1
361370,0,0,1
361380,0,0,1
361420,0,0,1
361430,1,1,1
361550,1,0,1
361560,0,1,1
361600,1,0,1
361620,0,0,1
361630,0,0,1
361670,0,0,1
361680,0,0,1
361690,0,0,1
361800,0,0,1
361830,0,0,1
361850,0,0,1
361890,0,0,1
361930,0,1,1
361950,0,0,1
361970,0,0,1
361990,0,1,1
362020,1,1,1
362030,0,0,1
362060,0,0,1
362090,1,1,1
362130,0,0,1
362140,0,0,1
362150,0,0,1
362160,0,0,1
362290,1,0,1
362310,1,1,1
362350,0,0,1
362370,1,0,1
362380,1,1,1
362400,0,1,1
362410,0,0,1
362490,0,0,1
362610,0,0,1
362620,1,1,1
362660,1,1,1
362680,1,1,1
362740,0,0,1
362780,0,0,1
362790,0,0,1
362810,0,1,1
362830,0,1,1
362860,0,1,1
362890,1,0,1
362920,0,1,1
362930,0,1,1
362940,0,0,1
362960,1,1,1
363050,1,1,1
363060,1,1,1
363070,1,1,1
363090,0,0,1
363110,0,0,1
363130,0,0,1
363150,0,0,1
363180,1,1,1
363200,0,0,1
363220,1,1,1
363240,0,1,1
363270,0,1,1
363330,1,1,1
363360,0,0,1
363410,1,1,1
363430,1,1,1
363440,0,0,1
363460,1,1,1
363490,0,0,1
363500,0,1,1
363510,0,0,1
363520,0,0,1
363530,0,0,1
363580,1,1,1
363600,1,1,1
363610,0,0,1
363620,1,1,1
363650,0,0,1
363660,0,1,1
363670,0,0,1
363680,0,0,1
363790,1,1,1
363840,0,1,1
363890,1,1,1
363920,0,0,1
363930,1,1,1
363940,1,1,1
363950,0,0,1
363960,0,0,1
363970,0,1,1
363980,0,1,1
364000,1,1,1
364050,1,1,1
364060,1,1,1
364100,0,1,1
364130,1,1,1
364190,0,1,1
364200,1,1,1
364230,1,0,1
364250,0,0,1
364260,1,1,1
364300,0,1,1
364350,0,0,1
364360,1,1,1
364370,0,0,1
364380,0,0,1
364390,0,0,1
364420,1,1,1
364470,0,1,1
364480,0,0,1
364510,0,0,1
364630,0,0,1
364640,1,1,1
364660,0,0,1
364690,0,0,1
364700,1,1,1
364720,0,0,1
364740,0,1,1
364750,0,0,1
364770,0,0,1
364790,1,1,1
364800,0,0,1
364810,0,0,1
364820,0,0,1
364830,1,1,1
364840,0,0,1
364850,1,1,1
364880,0,0,1
364890,0,0,1
364900,0,0,1
364910,0,0,1
364930,0,1,1
364940,0,0,1
364970,0,0,1
365020,0,1,1
365050,0,0,1
365060,0,0,1
365070,1,1,1
365080,0,0,1
365090,0,0,1
365110,0,0,1
365120,1,1,1
365140,0,0,1
365150,1,1,1
365160,1,1,1
365190,0,0,1
365200,0,1,1
365210,1,1,1
365240,0,0,1
365260,0,0,1
365270,0,0,1
365280,0,0,1
365290,0,0,1
365300,1,0,1
365310,0,0,1
365320,1,0,1
365330,0,0,1
365340,0,0,1
365350,0,1,1
365360,0,0,1
365400,0,1,1
365420,0,0,1
365430,0,0,1
365440,0,0,1
365450,1,1,1
365460,0,0,1
365480,0,0,1
365500,1,1,1
365510,0,0,1
365560,0,1,1
365580,0,0,1
365590,0,0,1
365620,0,1,1
365660,1,1,1
365680,1,1,1
365730,0,0,1
365750,0,0,1
365760,1,1,1
365770,0,1,1
365800,1,1,1
365810,0,0,1
365850,0,0,1
365860,0,0,1
365870,0,0,1
365880,1,1,1
365890,0,0,1
365900,1,1,1
365930,0,0,1
365960,0,0,1
365980,0,1,1
366000,0,0,1
366010,1,1,1
366040,0,1,1
366050,0,1,1
366060,0,0,1
366090,1,1,1
366100,0,0,1
366180,0,0,1
366210,0,1,1
366220,1,0,1
366230,0,0,1
366240,0,0,1
366250,0,0,1
366260,0,0,1
366270,0,0,1
366280,0,0,1
366290,0,0,1
366320,0,0,1
366350,0,0,1
366380,1,1,1
366410,0,0,1
366460,0,1,1
366510,1,1,1
366570,0,0,1
366590,1,1,1
366610,0,0,1
366620,1,1,1
366640,0,0,1
366670,0,1,1
366690,0,0,1
366700,0,0,1
366760,1,0,1
366780,0,0,1
366800,0,0,1
366810,1,1,1
366860,1,1,1
366870,0,1,1
366890,0,0,1
366910,0,1,1
366920,1,1,1
366960,0,0,1
366970,0,0,1
366990,0,0,1
367000,0,0,1
367010,0,0,1
367030,0,0,1
367040,0,0,1
367050,0,0,1
367060,0,0,1
367080,1,1,1
367110,0,0,1
367120,1,1,1
367140,0,0,1
367220,0,0,1
367240,0,0,1
367260,0,0,1
367270,0,0,1
367300,0,0,1
367340,0,0,1
367350,1,1,1
367430,1,1,1
367450,1,1,1
367500,0,0,1
367520,1,1,1
367550,0,0,1
367570,1,1,1
367580,1,1,1
367600,0,1,1
367660,0,0,1
367670,0,0,1
367700,0,0,1
367710,0,1,1
367780,0,1,1
367800,1,1,1
367820,0,0,1
367990,1,1,1
368000,0,0,1
368050,1,1,1
368070,0,0,1
368080,0,0,1
368140,1,0,1
368150,1,1,1
368160,1,1,1
368180,1,1,1
368220,0,0,1
368230,1,1,1
368250,0,0,1
368290,0,0,1
368310,1,1,1
368340,1,1,1
368360,0,1,1
368370,0,1,1
368390,1,1,1
368430,0,0,1
368450,1,1,1
368470,0,0,1
368500,0,0,1
368570,0,0,1
368590,0,1,1
368600,1,1,1
368610,1,1,1
368620,1,1,1
368640,0,0,1
368650,1,1,1
368680,0,0,1
368690,1,0,1
368700,0,0,1
368710,0,0,1
368720,0,0,1
368730,1,1,1
368740,0,0,1
368760,0,1,1
368770,0,1,1
368780,0,1,1
368830,1,1,1
368860,0,1,1
368880,1,1,1
368890,1,1,1
368950,0,0,1
368970,0,0,1
368980,0,0,1
368990,0,0,1
369000,0,0,1
369030,0,0,1
369060,1,1,1
369070,1,1,1
369080,0,0,1
369100,0,0,1
369110,0,1,1
369120,1,1,1
369180,0,0,1
369190,0,0,1
369270,0,0,1
369280,0,0,1
369290,0,1,1
369310,0,0,1
369360,0,0,1
369370,0,0,1
369390,0,0,1
369400,0,1,1
369420,1,1,1
369440,0,0,1
369460,1,1,1
369530,0,0,1
369550,1,1,1
369560,1,1,1
369570,1,1,1
369580,1,1,1
369640,0,0,1
369700,0,0,1
369830,0,0,1
369860,0,0,1
369890,1,1,1
369990,1,1,1
370020,1,1,1
370050,1,1,1
370060,0,1,1
370070,1,0,1
370080,1,1,1
370090,1,1,1
370120,0,1,1
370130,1,1,1
370140,0,1,1
370150,1,1,1
370160,0,1,1
370170,1,1,1
370200,0,0,1
370210,0,0,1
370220,1,1,1
370270,0,0,1
370280,1,1,1
370300,0,0,1
370310,0,0,1
370350,0,0,1
370360,1,1,1
370390,0,1,1
370440,0,0,1
370460,0,0,1
370480,0,1,1
370490,0,0,1
370510,0,0,1
370540,0,0,1
370550,0,0,1
370560,0,0,1
370570,0,0,1
370590,0,0,1
370600,0,0,1
370620,0,0,1
370640,0,0,1
370660,0,0,1
370670,0,0,1
370700,0,0,1
370710,0,0,1
370730,0,0,1
370750,0,0,1
370770,0,0,1
370780,0,0,1
370800,0,0,1
370840,0,0,1
370910,0,1,1
370920,1,1,1
370940,0,1,1
370970,0,0,1
371000,0,0,1
371010,1,1,1
371100,0,0,1
371120,1,1,1
371140,0,1,1
371180,1,1,1
371190,0,0,1
371200,1,1,1
371210,0,0,1
371220,0,0,1
371280,0,0,1
371300,1,1,1
371320,0,0,1
371330,1,1,1
371360,0,0,1
371370,0,0,1
371380,1,1,1
371390,0,0,1
371400,0,0,1
371410,0,0,1
371420,1,1,1
371430,1,1,1
371450,0,1,1
371460,0,0,1
371500,1,1,1
371510,1,1,1
371520,0,1,1
371530,1,1,1
371550,0,0,1
371570,0,0,1
371620,0,0,1
371650,1,0,1
371660,0,0,1
371670,0,0,1
371690,0,0,1
371700,0,0,1
371710,0,1,1
371790,1,0,1
371850,0,0,1
371880,1,1,1
371890,1,1,1
371900,0,0,1
371970,1,1,1
372000,0,0,1
372030,1,1,1
372080,1,1,1
372150,0,0,1
372160,0,0,1
372190,0,0,1
372210,0,1,1
372250,1,1,1
372330,1,1,1
372340,1,1,1
372350,1,1,1
372360,0,0,1
372380,1,0,1
372430,0,0,1
372480,0,0,1
372490,1,0,1
372540,0,0,1
372560,0,0,1
372570,0,0,1
372670,0,0,1
372690,0,0,1
372720,0,0,1
372740,1,1,1
372750,1,1,1
372770,1,0,1
372780,1,1,1
372800,1,1,1
372820,0,0,1
372830,0,0,1
372890,0,1,1
372930,0,1,1
372940,0,1,1
372950,0,1,1
372960,0,0,1
372970,0,0,1
373120,1,0,1
373140,1,1,1
373180,0,1,1
373240,0,0,1
373290,1,1,1
373330,0,0,1
373360,0,0,1
373390,0,1,1
373420,1,1,1
373440,0,0,1
373460,0,0,1
373470,0,1,1
373480,0,1,1
373600,0,0,1
373610,0,0,1
373620,0,0,1
373630,0,0,1
373640,0,0,1
373650,0,0,1
373670,0,0,1
373720,1,1,1
373730,0,0,1
373750,0,0,1
373770,0,0,1
373800,0,0,1
373810,0,0,1
373820,0,0,1
373860,0,0,1
373870,0,0,1
373880,0,0,1
373920,0,0,1
373930,1,1,1
373970,1,1,1
373990,1,1,1
374010,0,0,1
374030,0,1,1
374040,0,0,1
374050,1,1,1
374060,0,0,1
374080,0,0,1
374120,0,0,1
374150,1,1,1
374170,0,0,1
374240,1,1,1
374280,0,0,1
374320,0,0,1
374380,0,0,1
374410,1,1,1
374420,0,1,1
374450,1,1,1
374460,1,1,1
374510,1,0,1
374520,0,0,1
374620,0,1,1
374630,0,0,1
374640,0,1,1
374670,0,0,1
374830,1,1,1
374900,1,1,1
374940,0,1,1
374950,1,1,1
374960,0,1,1
374990,1,1,1
375000,0,0,1
375010,1,1,1
375020,0,0,1
375030,0,0,1
375040,0,0,1
375090,0,0,1
375120,0,0,1
375130,1,1,1
375170,1,1,1
375180,1,1,1
375190,0,0,1
375200,1,1,1
375210,0,0,1
375220,1,0,1
375230,0,0,1
375250,0,0,1
375290,0,0,1
375310,0,0,1
375320,1,1,1
375330,1,0,1
375430,0,0,1
375440,1,1,1
375450,0,0,1
375460,1,1,1
375480,1,0,1
375500,0,1,1
375510,0,0,1
375520,1,0,1
375530,0,0,1
375550,1,1,1
375570,0,0,1
375580,0,0,1
375600,1,1,1
375620,1,1,1
375680,0,1,1
375750,1,1,1
375760,0,0,1
375770,1,1,1
375790,1,1,1
375820,1,1,1
375840,0,1,1
375850,0,0,1
375870,0,0,1
375900,0,0,1
375910,0,0,1
375930,0,0,1
375950,1,1,1
376110,0,1,1
376120,0,1,1
376130,1,1,1
376140,0,0,1
376150,0,0,1
376160,0,0,1
376210,0,0,1
376240,1,1,1
376250,1,1,1
376300,0,0,1
376310,0,0,1
376350,0,0,1
376410,0,0,1
376450,0,0,1
376480,0,0,1
376490,0,0,1
376520,1,1,1
376560,0,0,1
376680,0,0,1
376730,1,1,1
376750,1,0,1
376760,1,1,1
376770,1,1,1
376780,0,0,1
376790,0,0,1
376870,0,1,1
376880,1,0,1
376920,1,1,1
377060,0,0,1
377070,1,1,1
377080,1,1,1
377100,0,1,1
377120,0,0,1
377140,1,1,1
377160,0,0,1
377190,0,0,1
377200,0,0,1
377250,0,0,1
377260,1,1,1
377280,1,1,1
377290,0,0,1
377310,1,1,1
377320,1,1,1
377330,0,0,1
377360,0,1,1
377430,1,1,1
377450,0,1,1
377460,1,1,1
377470,0,0,1
377480,0,0,1
377500,0,1,1
377520,0,0,1
377530,0,0,1
377550,0,0,1
377570,1,1,1
377600,0,0,1
377660,0,1,1
377670,0,0,1
377680,1,0,1
377690,1,1,1
377710,0,0,1
377720,0,0,1
377760,1,1,1
377840,0,0,1
377860,0,0,1
377870,0,0,1
377880,0,0,1
377890,1,1,1
377900,1,1,1
377940,1,1,1
377970,0,1,1
377980,0,0,1
378030,1,1,1
378070,1,1,1
378080,1,1,1
378090,1,1,1
378100,0,1,1
378110,0,0,1
378240,0,0,1
378260,0,0,1
378270,0,0,1
378300,0,0,1
378350,0,0,1
378360,0,0,1
378370,0,0,1
378390,0,0,1
378420,0,1,1
378450,0,0,1
378480,1,1,1
378510,0,1,1
378530,1,1,1
378540,0,0,1
378570,0,0,1
378580,0,0,1
378610,1,1,1
378630,0,0,1
378660,1,1,1
378700,0,1,1
378720,0,0,1
378750,0,0,1
378770,0,0,1
378790,0,0,1
378800,0,1,1
378810,1,1,1
378830,0,0,1
378850,0,1,1
378860,0,0,1
378930,0,0,1
379210,1,1,1
379260,0,1,1
379290,0,0,1
379320,0,0,1
379340,0,0,1
379380,0,0,1
379390,0,0,1
379420,1,0,1
379430,0,0,1
379520,0,0,1
379530,0,1,1
379600,0,0,1
379610,1,1,1
379640,0,0,1
379720,0,0,1
379760,0,1,1
379870,0,0,1
379960,0,0,1
379980,0,1,1
379990,0,0,1
380000,0,1,1
380020,0,0,1
380100,0,1,1
380120,0,0,1
380140,1,0,1
380150,0,1,1
380210,0,0,1
380220,0,0,1
380360,0,1,1
380540,0,0,1
380550,0,0,1
380560,0,0,1
380580,0,0,1
380600,1,1,1
380660,1,1,1
380670,0,0,1
380690,0,0,1
380700,0,1,1
380750,1,1,1
380790,0,0,1
380810,1,1,1
380840,1,1,1
380860,0,1,1
380920,0,0,1
380950,0,0,1
380990,0,0,1
381000,0,0,1
381010,1,1,1
381020,1,1,1
381050,0,1,1
381100,0,0,1
381120,1,1,1
381130,1,0,1
381140,0,0,1
381170,1,1,1
381180,0,0,1
381210,0,0,1
381220,0,0,1
381250,1,1,1
381260,1,1,1
381310,0,0,1
381320,0,0,1
381340,0,1,1
381550,0,0,1
381560,0,1,1
381590,0,1,1
381610,0,1,1
381640,0,0,1
381750,1,1,1
381780,0,1,1
381800,0,1,1
381850,0,1,1
381870,0,0,1
381880,1,1,1
381890,1,1,1
381900,1,1,1
381910,0,0,1
381940,0,0,1
382000,0,0,1
382050,0,1,1
382070,0,0,1
382080,0,0,1
382090,0,1,1
382110,0,0,1
382120,1,1,1
382130,1,1,1
382140,1,1,1
382160,0,0,1
382180,0,0,1
382250,0,0,1
382260,0,0,1
382270,1,1,1
382300,1,1,1
382310,0,0,1
382320,0,0,1
382330,0,0,1
382350,0,1,1
382360,0,0,1
382380,0,0,1
382420,0,0,1
382480,1,1,1
382490,0,1,1
382570,0,0,1
382880,1,1,1
382890,0,0,1
382900,0,0,1
382920,0,1,1
383010,0,0,1
383020,0,0,1
383080,0,0,1
383100,0,0,1
383120,0,0,1
383150,1,0,1
383180,1,0,1
383190,0,0,1
383230,1,1,1
383240,1,1,1
383270,1,1,1
383330,0,0,1
383460,1,1,1
383520,0,0,1
383530,0,0,1
383540,1,1,1
383560,0,0,1
383580,0,0,1
383590,0,1,1
383620,0,1,1
383630,0,0,1
383670,1,1,1
383690,1,1,1
383700,0,0,1
383710,0,0,1
383720,1,0,1
383750,0,0,1
383780,1,0,1
383790,1,1,1
383800,0,0,1
383810,0,0,1
383840,1,1,1
383870,1,1,1
383930,1,1,1
383950,0,0,1
383960,0,0,1
383980,0,0,1
384000,1,1,1
384010,0,0,1
384030,0,0,1
384040,1,1,1
384080,0,1,1
384090,0,0,1
384100,1,1,1
384110,0,0,1
384120,0,0,1
384180,0,0,1
384190,0,0,1
384200,0,1,1
384210,0,0,1
384230,0,1,1
384250,0,0,1
384280,1,1,1
384300,0,0,1
384310,0,1,1
384320,0,0,1
384330,1,1,1
384360,0,0,1
384480,0,0,1
384490,0,1,1
384500,0,0,1
384550,0,0,1
384570,0,0,1
384590,1,1,1
384630,0,1,1
384660,0,0,1
384680,1,1,1
384690,0,0,1
384700,0,0,1
384740,1,0,1
384750,0,0,1
384840,0,0,1
384880,0,0,1
384890,0,0,1
384900,0,0,1
384910,0,0,1
384920,0,0,1
384940,1,1,1
384950,1,1,1
384960,1,1,1
384970,0,0,1
384980,1,1,1
384990,1,1,1
385030,1,1,1
385060,1,1,1
385070,0,0,1
385080,0,0,1
385100,0,0,1
385130,0,0,1
385150,1,1,1
385220,0,0,1
385230,0,0,1
385240,0,0,1
385250,1,1,1
385260,0,0,1
385270,1,1,1
385310,1,1,1
385330,0,0,1
385350,0,1,1
385360,0,0,1
385370,1,1,1
385380,1,1,1
385390,0,0,1
385400,0,0,1
385410,0,0,1
385440,0,1,1
385490,0,1,1
385530,1,1,1
385560,0,1,1
385580,0,0,1
385590,0,0,1
385600,0,0,1
385630,1,1,1
385690,0,0,1
385700,1,1,1
385710,1,1,1
385730,0,0,1
385760,0,0,1
385770,1,1,1
385800,0,0,1
385810,0,1,1
385830,0,0,1
385840,0,0,1
385850,0,0,1
385860,0,0,1
385900,0,0,1
385940,0,1,1
385950,0,1,1
385960,0,1,1
386050,0,0,1
386070,1,1,1
386080,1,1,1
386090,0,0,1
386100,0,0,1
386140,0,0,1
386160,1,0,1
386180,0,0,1
386200,0,0,1
386260,0,0,1
386280,1,1,1
386290,0,1,1
386330,1,1,1
386340,1,1,1
386360,0,0,1
386390,0,1,1
386400,0,0,1
386420,1,1,1
386480,1,1,1
386490,0,0,1
386510,0,1,1
386520,1,1,1
386540,0,0,1
386560,1,1,1
386590,0,0,1
386600,0,1,1
386620,1,1,1
386630,0,0,1
386640,0,0,1
386650,1,1,1
386690,0,0,1
386700,0,0,1
386710,1,1,1
386740,1,1,1
386750,0,0,1
386770,0,0,1
386840,0,0,1
386870,0,1,1
386880,0,0,1
386900,1,1,1
386930,0,1,1
386940,1,1,1
386960,1,1,1
386970,0,0,1
386990,1,1,1
387010,0,1,1
387060,0,1,1
387070,0,0,1
387090,1,1,1
387100,1,1,1
387110,1,1,1
387130,0,0,1
387240,1,0,1
387270,0,0,1
387280,0,0,1
387290,0,0,1
387340,0,0,1
387370,1,1,1
387400,0,0,1
387430,0,0,1
387450,0,0,1
387840,0,0,1
387850,0,1,1
387860,1,1,1
387870,1,1,1
387880,0,0,1
387890,0,0,1
387930,0,0,1
387970,1,1,1
387990,0,0,1
388010,0,0,1
388050,1,1,1
388060,1,1,1
388090,0,0,1
388120,1,1,1
388140,0,0,1
388160,0,0,1
388210,1,1,1
388260,0,0,1
388270,0,0,1
388300,0,0,1
388320,0,1,1
388340,0,0,1
388360,0,0,1
388370,1,1,1
388390,1,0,1
388410,0,0,1
388420,1,1,1
388430,0,0,1
388440,1,1,1
388450,0,1,1
388490,1,1,1
388500,0,0,1
388540,1,1,1
388550,1,1,1
388600,0,0,1
388620,0,1,1
388660,0,1,1
388680,1,1,1
388720,0,0,1
388730,0,1,1
388750,0,0,1
388800,0,0,1
388830,0,0,1
388840,0,0,1
388880,1,1,1
388900,0,0,1
388910,0,0,1
388960,1,1,1
388970,0,0,1
389010,1,1,1
389050,0,0,1
389140,1,1,1
389160,0,1,1
389170,1,1,1
389190,0,1,1
389220,0,0,1
389230,0,1,1
389250,0,0,1
389260,0,0,1
389270,0,0,1
389310,1,1,1
389330,0,0,1
389400,0,0,1
389430,0,0,1
389460,1,1,1
389470,0,0,1
389510,1,1,1
389530,0,0,1
389570,0,1,1
389650,1,1,1
389680,0,0,1
389690,0,0,1
389700,0,0,1
389730,0,0,1
389740,0,1,1
389840,0,1,1
389850,1,1,1
389870,0,0,1
389900,0,0,1
389940,0,0,1
389970,1,1,1
389980,0,0,1
390030,0,0,1
390040,0,0,1
390090,0,0,1
390100,0,0,1
390200,1,1,1
390210,1,1,1
390220,0,0,1
390290,0,1,1
390310,0,0,1
390330,1,1,1
390340,0,0,1
390460,0,0,1
390510,0,0,1
390520,0,1,1
390540,0,0,1
390560,1,1,1
390570,1,1,1
390610,1,1,1
390620,1,1,1
390660,0,0,1
390670,0,0,1
390680,1,1,1
390710,0,0,1
390720,0,0,1
390730,0,0,1
390870,1,1,1
390880,0,0,1
390890,0,0,1
390910,1,1,1
390920,0,0,1
390930,0,0,1
390940,0,0,1
390970,1,0,1
391000,0,0,1
391030,0,0,1
391040,0,1,1
391070,0,0,1
391100,0,0,1
391120,0,0,1
391140,0,0,1
391160,0,1,1
391170,1,0,1
391180,0,0,1
391190,1,1,1
391210,0,1,1
391220,1,1,1
391250,1,1,1
391260,0,0,1
391270,0,0,1
391280,0,1,1
391290,0,0,1
391300,0,0,1
391310,0,0,1
391340,0,0,1
391380,0,0,1
391390,0,0,1
391400,0,0,1
391410,0,0,1
391420,0,0,1
391440,0,0,1
391460,0,0,1
391490,1,1,1
391510,0,1,1
391520,0,0,1
391540,1,1,1
391550,0,0,1
391560,0,0,1
391580,0,1,1
391590,0,1,1
391600,1,1,1
391630,0,0,1
391640,0,0,1
391650,0,0,1
391660,0,0,1
391720,1,1,1
391730,1,1,1
391740,0,0,1
391780,1,0,1
391820,1,1,1
391910,0,0,1
391960,0,0,1
392000,0,0,1
392020,1,1,1
392030,0,0,1
392040,0,0,1
392070,0,0,1
392080,0,0,1
392100,1,1,1
392110,0,1,1
392120,1,1,1
392160,0,0,1
392190,0,0,1
392260,0,1,1
392280,0,0,1
392290,1,1,1
392330,0,0,1
392370,1,1,1
392410,0,1,1
392450,0,0,1
392470,0,0,1
392580,0,0,1
392600,1,1,1
392610,0,1,1
392620,0,1,1
392680,0,0,1
392690,0,0,1
392720,0,1,1
392730,0,0,1
392780,0,0,1
392820,1,1,1
392890,0,0,1
392920,0,0,1
392930,0,0,1
392940,0,0,1
392950,0,1,1
392970,0,1,1
393080,0,0,1
393150,1,1,1
393170,1,0,1
393190,0,1,1
393200,0,0,1
393220,0,0,1
393240,0,0,1
393290,0,0,1
393350,0,1,1
393380,0,0,1
393390,0,0,1
393410,0,0,1
393420,0,1,1
393430,1,1,1
393460,1,1,1
393520,1,1,1
393530,0,1,1
393540,0,0,1
393550,1,1,1
393600,0,0,1
393610,1,1,1
393660,0,0,1
393750,0,0,1
393770,0,0,1
393790,0,0,1
393820,0,0,1
393860,0,1,1
393920,1,1,1
393930,0,1,1
393950,0,0,1
393980,0,1,1
394010,0,0,1
394030,0,0,1
394120,0,0,1
394130,0,0,1
394140,0,0,1
394160,0,0,1
394220,0,1,1
394230,0,0,1
394260,0,0,1
394270,0,1,1
394280,1,1,1
394290,0,0,1
394310,1,1,1
394360,1,1,1
394390,0,0,1
394430,1,1,1
394450,0,0,1
394480,0,1,1
394490,0,0,1
394510,0,0,1
394540,0,0,1
394550,0,0,1
394600,0,0,1
394680,0,1,1
394690,0,0,1
394700,0,1,1
394720,0,0,1
394760,0,1,1
394770,1,1,1
394840,0,0,1
394850,1,1,1
394870,0,0,1
394950,0,1,1
394970,1,1,1
394990,1,1,1
395100,0,0,1
395140,0,1,1
395160,1,1,1
395170,0,0,1
395190,0,1,1
395200,0,0,1
395250,0,0,1
395270,0,0,1
395300,1,1,1
395350,0,1,1
395380,0,0,1
395400,0,0,1
395420,1,1,1
395470,0,0,1
395480,1,1,1
395500,0,0,1
395520,0,1,1
395550,0,1,1
395560,0,0,1
395570,1,1,1
395580,1,1,1
395600,1,1,1
395620,1,1,1
395850,1,1,1
395860,0,1,1
395880,0,0,1
395900,0,0,1
395910,0,0,1
395920,0,1,1
395930,0,1,1
395940,0,0,1
395960,0,0,1
396010,0,0,1
396030,1,1,1
396060,0,0,1
396090,0,0,1
396230,1,1,1
396260,0,0,1
396280,0,0,1
396310,1,1,1
396320,0,1,1
396350,1,1,1
396360,1,0,1
396480,1,1,1
396530,0,0,1
396560,0,0,1
396590,0,0,1
396610,0,1,1
396640,0,0,1
396650,1,1,1
396660,1,1,1
396680,1,1,1
396710,0,1,1
396730,0,0,1
396750,1,1,1
396790,0,1,1
396800,1,1,1
396820,0,0,1
396850,0,0,1
396860,1,1,1
396870,0,0,1
396890,1,0,1
396900,0,0,1
396930,0,1,1
397020,1,1,1
397040,0,0,1
397060,1,1,1
397090,0,0,1
397100,0,0,1
397160,0,0,1
397180,0,0,1
397190,0,0,1
397200,0,1,1
397210,0,0,1
397240,1,1,1
397270,1,1,1
397310,0,0,1
397320,0,0,1
397330,0,0,1
397340,0,1,1
397350,0,0,1
397360,0,0,1
397390,1,1,1
397400,1,1,1
397430,0,1,1
397440,0,0,1
397460,1,1,1
397500,0,0,1
397570,1,1,1
397580,0,0,1
397600,0,0,1
397640,0,0,1
397660,0,0,1
397690,0,0,1
397700,0,0,1
397720,0,0,1
397730,1,1,1
397740,0,0,1
397750,0,0,1
397760,1,1,1
397770,0,0,1
397780,1,1,1
397800,0,0,1
397810,0,0,1
397820,0,0,1
397830,0,0,1
397840,0,0,1
397850,0,0,1
397860,1,1,1
397870,0,1,1
397900,0,1,1
397940,0,0,1
397950,1,1,1
397960,0,0,1
397970,0,0,1
397980,0,0,1
397990,0,0,1
398000,0,0,1
398020,0,0,1
398030,0,0,1
398070,0,0,1
398100,1,1,1
398110,0,0,1
398120,1,0,1
398140,0,0,1
398150,1,1,1
398170,0,0,1
398180,0,0,1
398250,0,0,1
398260,0,0,1
398450,0,0,1
398460,0,0,1
398480,1,0,1
398530,0,1,1
398620,0,0,1
398640,0,0,1
398670,0,0,1
398680,0,0,1
398710,1,1,1
398810,0,0,1
398830,1,1,1
398840,0,1,1
398850,1,1,1
398890,1,1,1
398900,1,1,1
398920,0,0,1
398930,0,0,1
398940,0,1,1
398960,0,0,1
398980,1,1,1
399000,1,0,1
399040,0,0,1
399070,1,1,1
399090,1,0,1
399100,0,0,1
399120,0,0,1
399130,0,0,1
399140,0,0,1
399180,0,0,1
399230,0,0,1
399240,0,0,1
399260,0,0,1
399420,0,0,1
399430,1,1,1
399520,0,0,1
399530,0,1,1
399600,0,0,1
399640,1,1,1
399670,1,1,1
399780,1,1,1
399790,0,0,1
399810,0,0,1
399820,1,1,1
399880,0,0,1
399890,1,1,1
399900,1,0,1
399910,0,1,1
399920,0,0,1
400020,1,1,1
400030,1,1,1
400080,0,1,1
400110,1,1,1
400130,1,1,1
400160,0,1,1
400170,0,0,1
400180,1,1,1
400200,0,0,1
400220,0,0,1
400230,0,0,1
400240,1,1,1
400250,1,1,1
400280,1,1,1
400350,0,1,1
400360,0,0,1
400370,0,0,1
400380,0,1,1
400410,0,0,1
400450,1,1,1
400470,0,0,1
400500,1,1,1
400510,1,1,1
400570,0,0,1
400580,1,1,1
400630,0,0,1
400660,0,1,1
400710,0,0,1
400740,0,0,1
